image,caption
3260768565_2b725be090.jpg,startseq group of people in dimly lit night club endseq
3260768565_2b725be090.jpg,startseq man looks on in club endseq
3260768565_2b725be090.jpg,startseq man stares out window endseq
3260768565_2b725be090.jpg,startseq people are gathering under colored lights in large tent endseq
3260975858_75d0612a69.jpg,startseq dog sledding team pulling man wearing bright orange jacket in the snow endseq
3260975858_75d0612a69.jpg,startseq man in an orange snowsuit is on dogsled in the snow endseq
3260975858_75d0612a69.jpg,startseq man is in dog sled race with snow on the ground endseq
3260975858_75d0612a69.jpg,startseq pack of sled dogs pulling sled through town endseq
3260975858_75d0612a69.jpg,startseq dogs lead sled with man in an orange parka through the snow endseq
3261493263_381a4c5cc7.jpg,startseq dog sled races through the snow endseq
3261493263_381a4c5cc7.jpg,startseq dog sled team and their driver endseq
3261493263_381a4c5cc7.jpg,startseq musher waves and smiles behind his dogs who are running in snow endseq
3261493263_381a4c5cc7.jpg,startseq dogs are pulling person on sled in the snow endseq
3261493263_381a4c5cc7.jpg,startseq the musher is pressing the dogs to the finish line endseq
3261666285_86fceb762d.jpg,startseq basketball player in white is trying to defend against the player in black who is dribbling the ball endseq
3261666285_86fceb762d.jpg,startseq an african american runs with basketball as caucasion tries to take the ball from him endseq
3261666285_86fceb762d.jpg,startseq guy in black uniform dribbling basketball away from guy in white uniform endseq
3261666285_86fceb762d.jpg,startseq two teams are playing basketball as one man is driving towards the hoop endseq
3261666285_86fceb762d.jpg,startseq white player attempts to get ball from black player on basketball court endseq
3262075846_5695021d84.jpg,startseq bunch of men play rugby on muddy field endseq
3262075846_5695021d84.jpg,startseq group of men are playing rugby endseq
3262075846_5695021d84.jpg,startseq group of men are playing rugby endseq
3262075846_5695021d84.jpg,startseq group of opposing players are in the middle of rugby game endseq
3262075846_5695021d84.jpg,startseq men play rugby endseq
3262301835_9f1a49b80a.jpg,startseq man is holding bus pole in front of building endseq
3262301835_9f1a49b80a.jpg,startseq one man holding post and another man and woman waiting to cross the street looking to their left endseq
3262301835_9f1a49b80a.jpg,startseq three pole wait for bus outside building endseq
3262301835_9f1a49b80a.jpg,startseq three people are waiting on the curb as man walks by endseq
3262301835_9f1a49b80a.jpg,startseq two elderly men and one elderly woman standing on sidewalk staring to their left endseq
3262386960_14f5d857db.jpg,startseq few players show off their jousting skills in gym endseq
3262386960_14f5d857db.jpg,startseq the people in the masks are fencing endseq
3262386960_14f5d857db.jpg,startseq two fencers in full gear duel in gym endseq
3262386960_14f5d857db.jpg,startseq two fencers in gear fighting in fencing class endseq
3262386960_14f5d857db.jpg,startseq two fencers in white suits and black masks compete in gymnasium setting endseq
3262475923_f1f77fcd9f.jpg,startseq the two men are playing frisbee in field endseq
3262475923_f1f77fcd9f.jpg,startseq two men in long sleeved clothing are playing frisbee in park endseq
3262475923_f1f77fcd9f.jpg,startseq two men in wintry athletic clothing play ultimate frisbee endseq
3262475923_f1f77fcd9f.jpg,startseq two men play frisbee in the park endseq
3262475923_f1f77fcd9f.jpg,startseq two player run for the frisbee endseq
3262647146_a53770a21d.jpg,startseq little boy jumps in the air while his younger brother looks on endseq
3262647146_a53770a21d.jpg,startseq boy jumps through mud puddle endseq
3262647146_a53770a21d.jpg,startseq the two young boys play in puddle on comfortable day endseq
3262647146_a53770a21d.jpg,startseq two children are playing in mud puddle endseq
3262647146_a53770a21d.jpg,startseq two little boys play with puddle endseq
3262760716_1e9734f5ba.jpg,startseq baby holding glasses looks at the camera while man hugs him endseq
3262760716_1e9734f5ba.jpg,startseq man holding baby who is holding black glasses endseq
3262760716_1e9734f5ba.jpg,startseq man holds baby which is chewing on eyeglasses endseq
3262760716_1e9734f5ba.jpg,startseq man holds baby who is holding eye glasses endseq
3262760716_1e9734f5ba.jpg,startseq baby with his dads glasses in his mouth endseq
3262793378_773b21ec19.jpg,startseq bicyclist is attempting trick on wire in tropical location endseq
3262793378_773b21ec19.jpg,startseq biker lets go of the handlebars while flying over the ground endseq
3262793378_773b21ec19.jpg,startseq an extreme cyclist in red shirt and helmet jumping his bike over guidewire endseq
3262793378_773b21ec19.jpg,startseq person on bike leaps high in the air at beach endseq
3262793378_773b21ec19.jpg,startseq person in orange shirt balancing bicycle on wire endseq
3262849619_0bc4f88ef9.jpg,startseq black and white dog biting onto chunk of ice endseq
3262849619_0bc4f88ef9.jpg,startseq black and white dog with chunk of snow it its mouth while walking on snowy surface endseq
3262849619_0bc4f88ef9.jpg,startseq brown and white dog is carrying snowball endseq
3262849619_0bc4f88ef9.jpg,startseq brown and white dog walks in the snow with big chunk of snow in his mouth endseq
3262849619_0bc4f88ef9.jpg,startseq long-haired brown and white dog carries snowball in his mouth endseq
3263141261_db3a4798b5.jpg,startseq boy in blue runs away from woman in blue endseq
3263141261_db3a4798b5.jpg,startseq lady is chasing after little boy endseq
3263141261_db3a4798b5.jpg,startseq little boy in blue jacket is running and being chased by woman endseq
3263141261_db3a4798b5.jpg,startseq little boy in blue is being chased by woman in blue endseq
3263141261_db3a4798b5.jpg,startseq young boy is playing in the park with his mother endseq
3263215700_e27f81f8b9.jpg,startseq two dogs are swimming through deep water within close proximity to one another endseq
3263215700_e27f81f8b9.jpg,startseq two white dogs are swimming endseq
3263215700_e27f81f8b9.jpg,startseq two white dogs swim face to face in shady water endseq
3263215700_e27f81f8b9.jpg,startseq two white dogs swimming in the ocean endseq
3263215700_e27f81f8b9.jpg,startseq white dog in the water endseq
326334188_8850b7bfd4.jpg,startseq man exploring cave endseq
326334188_8850b7bfd4.jpg,startseq man wearing blue hardhat with lamp is standing in crevice of cave endseq
326334188_8850b7bfd4.jpg,startseq man with blue hat with headlamp on it is standing in cave endseq
326334188_8850b7bfd4.jpg,startseq man with headlight gear is standing in cave endseq
326334188_8850b7bfd4.jpg,startseq worker wearing hardhat is working inside cave endseq
3263395801_5e4cee2b9e.jpg,startseq dirt biker in the forest endseq
3263395801_5e4cee2b9e.jpg,startseq dirt biker rides his motocycle through the woods endseq
3263395801_5e4cee2b9e.jpg,startseq motocross bike is being ridden along woodland path endseq
3263395801_5e4cee2b9e.jpg,startseq motorcyclist navigates forest trail endseq
3263395801_5e4cee2b9e.jpg,startseq person rides motorbike on dirt path surrounded by trees endseq
3263497678_8bb688ca01.jpg,startseq the runners are ready for the track endseq
3263497678_8bb688ca01.jpg,startseq two people are in running race starting position with long lane field ahead of them endseq
3263497678_8bb688ca01.jpg,startseq two runners are at the starting blocks readying for race endseq
3263497678_8bb688ca01.jpg,startseq two runners are at the starting line getting ready to race endseq
3263497678_8bb688ca01.jpg,startseq two runners get ready to race on track endseq
3263741906_6e4508d1c8.jpg,startseq dirty dog is running down vacant road endseq
3263741906_6e4508d1c8.jpg,startseq dog is running on pathway endseq
3263741906_6e4508d1c8.jpg,startseq dog running down paved road endseq
3263741906_6e4508d1c8.jpg,startseq yellow dog runs down dirt path endseq
3263741906_6e4508d1c8.jpg,startseq blonde dog running down road endseq
3263946591_a1558b77d3.jpg,startseq guy riding bike through mud and water endseq
3263946591_a1558b77d3.jpg,startseq man on red dirt bike drives in the mud covered in spray endseq
3263946591_a1558b77d3.jpg,startseq motor-cross rider in red splashes through mud and rain with his motorcycle endseq
3263946591_a1558b77d3.jpg,startseq motorcycle racer has hit some mud on the track endseq
3263946591_a1558b77d3.jpg,startseq person wearing red and black uniform jumps on motorbike endseq
3264337159_e1680a35ba.jpg,startseq dog is running through reeds towards the ocean endseq
3264337159_e1680a35ba.jpg,startseq white dog is jumping in some cat tails endseq
3264337159_e1680a35ba.jpg,startseq white dog leaps through dried cattails coming through the snow endseq
3264337159_e1680a35ba.jpg,startseq white dog runs through dried cattails in snowy field endseq
3264337159_e1680a35ba.jpg,startseq white dog with an orange spot jumping through dried grass endseq
3264350290_f50494e835.jpg,startseq boy does skateboard tricks on railing endseq
3264350290_f50494e835.jpg,startseq boy grinds ledge on his skateboard endseq
3264350290_f50494e835.jpg,startseq boy is balancing his skateboard on cement wall endseq
3264350290_f50494e835.jpg,startseq boy performs skateboard trick in parking lot endseq
3264350290_f50494e835.jpg,startseq skateboarder attempts trick on the side of low wall endseq
3264397357_72f084cac1.jpg,startseq brown haired woman wearing red scarf near stream endseq
3264397357_72f084cac1.jpg,startseq dark haired lady with big smile is wearing bright red scarf endseq
3264397357_72f084cac1.jpg,startseq woman in red scarf smiles for the camera endseq
3264397357_72f084cac1.jpg,startseq woman wearing red scarf is standing on hill by winding road endseq
3264397357_72f084cac1.jpg,startseq woman wearing red scarf smiles in front of mountain background endseq
3264464625_c711cc40c6.jpg,startseq group of people are in swimming pool being splashed endseq
3264464625_c711cc40c6.jpg,startseq large water splash near three swimmers endseq
3264464625_c711cc40c6.jpg,startseq people are splashed by water coming down shoot endseq
3264464625_c711cc40c6.jpg,startseq people in pool and something just created large splash endseq
3264464625_c711cc40c6.jpg,startseq three people are in pool dodging giant splash endseq
326456451_effadbbe49.jpg,startseq black dog in the middle of running or leaping endseq
326456451_effadbbe49.jpg,startseq black dog is running quickly along the ground endseq
326456451_effadbbe49.jpg,startseq rottweiler running endseq
326456451_effadbbe49.jpg,startseq the brown and black dog sprints across the snow endseq
326456451_effadbbe49.jpg,startseq there is black and tan dog bounding through the air endseq
3264650118_be7df266e7.jpg,startseq man cross-country skis on snowy path endseq
3264650118_be7df266e7.jpg,startseq man skies on the snowy ground among trees endseq
3264650118_be7df266e7.jpg,startseq man skiing through wintry wooded area wearing red jacket endseq
3264650118_be7df266e7.jpg,startseq cross-country skiers are traveling through snowy forest endseq
3264650118_be7df266e7.jpg,startseq people hike in the snow surrounded by trees endseq
